name_x,team_x,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,position_x,conference,2026_wAV_Predictions
Dramekco Green,SMU,-1.177737939,-2.510978781,0.399189518,-0.061726433,-0.108451441,-0.428770655,-0.233782427,-0.591816451,0.442204668,-0.610307699,0.259088169,RB,ACC,1.036919178
Justus Savage,Jacksonville State,-1.346498656,-3.06297414,-0.316723214,-0.524332399,-0.821018581,0.775052496,0.518134963,-0.520341904,0.347698565,-0.644191704,0.183416874,RB,CUSA,1.036810611
Qian Magwood,Ball State,-1.154166833,1.682449476,-0.279953022,-1.220597632,0.26422941,-0.588217047,-0.114223924,-0.352041834,0.276305687,-0.295213679,0.214988824,WR,MAC,1.036749633
Carson Smith,Army,-1.242818919,-2.630602001,0.29303747,0.093534594,-0.525972073,0.297506729,-0.126224931,-0.229975368,0.099265067,-0.344642435,0.022449725,RB,AAC,1.036366561
Cade Carruth,Alabama,-2.215604881,-2.053105584,-0.217123708,0.355188436,-1.277347624,1.826216096,1.338704887,-0.532578884,0.300604837,-0.739923544,0.100597077,QB,SEC,1.036350723
Trae Swartz,Troy,-2.389967225,2.166724957,-0.509713252,2.091942113,0.045616213,0.081276583,-0.598830453,0.204130167,-0.195136728,0.817748092,0.043135741,TE,SBC,1.03630857
Brady Simmons,Miami (OH),-2.532522238,0.268268432,-0.959543298,1.512184439,-0.222454426,0.462752614,-0.647582379,0.205746673,-0.248963318,0.625781367,-0.011102818,WR,MAC,1.03587279
Cedric Hawkins,Arkansas State,-2.011821134,-2.789554924,-0.661949538,-0.845883577,-0.507355166,0.639290949,-0.353983772,-0.080908824,-0.165654601,-0.908748902,-0.058211101,RB,SBC,1.035816144
Nik McMillan,Buffalo,-0.613923353,3.720009851,0.167930012,-0.724246286,0.38058009,-0.904895143,0.089144998,-0.399495358,0.34920961,-0.638828615,0.220565009,WR,MAC,1.035741899
Landon Morris,California,-2.002304935,2.23584455,-0.359014275,0.848498978,0.115583961,-0.099210094,-0.491942896,0.050621563,-0.089439626,0.040091397,0.181003258,TE,ACC,1.035098862
Ademola Faleye,Washington State,-2.399672915,-0.146207733,-0.864223737,0.658453314,-0.2290276,0.423680451,-0.526627815,0.122123241,-0.202872731,0.390267536,-0.038506599,TE,PAC,1.034932044
Chris Brooks Jr.,Wisconsin,-2.282398148,2.296805341,-0.49981147,2.117273219,0.078143366,-0.024379053,-0.805755284,0.107475677,-0.147761688,0.158071685,0.167944699,WR,B1G,1.03486461
Addison Ostrenga,Iowa,-2.010481056,0.228391094,-0.784019868,0.239440611,-0.122435123,0.168507336,-0.42147683,0.02428006,-0.10049031,0.210872378,-0.010007085,TE,B1G,1.034105868
Julius Gillick,Fresno State,-1.931368769,-2.158155594,-0.25606331,0.211257563,-0.917368355,1.072583475,0.954649712,-0.643356266,0.338501899,-2.011502529,0.220961522,RB,MWC,1.033808069
JP Mikhael,Georgia Southern,-2.116236869,-2.446139415,-1.285147781,-1.053997362,-0.370794761,0.543100103,-0.492674973,0.039544246,-0.176033558,-0.104731583,0.009932968,TE,SBC,1.033545804
Sir Autry,San José State,-2.397738285,-1.847816596,-1.184940351,-0.539370336,-0.356991161,0.612742931,-0.564642473,0.124018856,-0.278164715,-0.359107625,0.026071977,RB,MWC,1.033512206
Zion Kearney,Oklahoma,-1.994025172,0.917419725,-0.660785135,0.907191013,0.091457905,-0.131797164,-0.592733121,-0.119565869,0.10956083,0.794127932,0.203588555,WR,SEC,1.033468853
Gamarion Carter,Middle Tennessee,-2.373401219,1.282720129,-0.556275965,1.101976153,0.093331921,0.016480625,-0.717859378,0.095856276,-0.14765583,0.26021815,0.148213239,WR,CUSA,1.033434436
Nazeviah Burris,Arkansas State,-2.026761854,0.616467872,-0.824279975,0.652673983,-0.16689524,0.314296681,-0.484585631,0.080357043,-0.0958957,0.776775581,0.087834217,WR,SBC,1.033171345
Connor Witthoft,Delaware,-2.312734104,-0.416931229,-0.908292487,0.251993705,-0.212971464,0.432805047,-0.565826994,0.140056216,-0.203288571,0.476337598,0.023591661,TE,CUSA,1.032723748
Kamrean Johnson,Wake Forest,-2.310331641,1.721401362,-0.599091633,1.718048979,-0.083930866,0.239145556,-0.528754376,0.2272438,-0.237541438,0.787297353,-0.071194496,TE,ACC,1.032675884
Aiden Flora,Iowa State,-1.709871091,-0.87849559,0.905397499,1.261972751,-0.9306641,1.202632914,1.246588062,-0.564450012,0.406296258,-0.449906633,0.184978131,RB,B12,1.03231863
Jayden Davis,South Florida,-1.512751826,-1.770304035,0.359311949,1.122283973,-1.039691246,0.905467635,1.416638292,-1.056562724,0.75070815,-2.299142262,0.415424772,WR,AAC,1.032317232
Cam Macon,Akron,-1.536647948,-4.607236842,-1.015925724,-2.370919567,2.22019633,1.047656272,-0.71179405,-0.727738356,-0.357558208,-2.060658867,0.093811967,RB,MAC,1.032295552
Jake Rendina,Army,-1.467221327,-2.465287507,0.116504027,-0.050690546,-0.77796426,0.805202693,0.016065871,-0.092089248,-0.065243167,-0.557182146,-0.012599277,RB,AAC,1.032006393
Ty Harding,Massachusetts,-1.496455032,1.946305826,-0.479262199,0.882914881,-0.040645551,-0.094192004,-0.350199337,-0.020370855,-0.001137979,0.299772234,0.039421569,WR,MAC,1.031518988
Jacob Barrick,West Virginia,-2.402028913,1.651542567,-0.665422092,2.114735846,-0.175289016,0.4127316,-0.598767051,0.239593813,-0.221775045,1.319099535,-0.080796933,TE,B12,1.031156122
Demetric Whitlock Jr.,Boise State,-2.720089873,1.938474487,-0.596605587,2.760807853,-0.039655658,0.237884886,-0.78811896,0.215791899,-0.240407067,0.586715631,0.062831127,WR,MWC,1.031024351
Isaiah McMorris,Missouri State,-2.738984862,5.609115132,-0.382232848,6.813451644,1.380222282,-0.655967717,-0.914434081,-0.283740549,-0.094457296,-1.777011168,0.169885064,WR,CUSA,1.030629251
Trenton Chaney,Louisiana,-2.1146351,-2.157892407,-1.289137208,-1.155408152,-0.231523095,0.356001727,-0.468906583,-0.012498479,-0.110147212,-0.02121764,0.012559093,WR,SBC,1.030590546
Michael Buckley,New Mexico,-1.893556377,1.387552916,-0.690705803,1.333728776,0.026403521,-0.113175312,-0.610459256,-0.062505811,0.017158572,0.173064517,0.152559684,WR,MWC,1.030359584
Landen Thomas,Florida State,-2.222287982,2.59096592,-0.455411354,2.077875328,0.091641789,-0.098461235,-0.49174496,0.014384565,-0.048385444,0.300800847,0.115412797,TE,ACC,1.030143562
Jeremiah Noga,Washington State,-1.778877867,1.646631092,-0.449785604,0.311439349,-0.013590813,0.038693622,-0.405082592,0.033018484,-0.068335505,0.427063191,0.046073349,WR,PAC,1.029993293
Jordan Brown,Fresno State,-1.995976146,0.838479624,-0.684556805,0.556554661,-0.074706723,0.087633673,-0.461666766,-0.001655829,-0.079747156,0.071770863,0.025058975,WR,MWC,1.029966066
Reece Adkins,Massachusetts,-2.252744307,0.302878463,-0.553446971,-0.365201071,0.087019468,0.096888967,-0.448904921,0.078888684,-0.075395262,1.004126264,0.134433713,TE,MAC,1.029832572
Koy Moore,UNLV,-2.07705386,0.738395545,-0.686910835,0.547267508,-0.012366125,0.054015272,-0.582470873,0.01880069,-0.090355131,0.041842379,0.129360816,WR,MWC,1.029762699
Logan Kyle,James Madison,-2.159397802,0.994612726,-0.52503861,0.436282708,-0.079003283,0.199261505,-0.490933719,0.102348672,-0.179972733,0.138591205,0.008248322,TE,SBC,1.029699928
Jude James,Missouri,-2.437188447,0.996674649,-0.529987578,0.209025682,0.258547429,-0.228725427,-0.455988067,-0.043697293,-0.04089343,-0.214698526,0.205275069,TE,SEC,1.02945645
Amaree Williams,Florida State,-2.602956247,2.699447323,-0.257284202,2.193841769,0.217990443,-0.048156196,-0.763831721,0.193287869,-0.149690251,1.219410837,0.135668603,TE,ACC,1.028553579
Mar'Kel Porter,Bowling Green,-1.354109962,-2.477768761,-0.275813786,-0.197182545,-0.525619785,0.362205459,-0.219895133,-0.224824896,0.064831754,-0.43824415,-0.007224887,RB,MAC,1.028493618
Avion McBride,Georgia State,-2.542132039,0.056851092,-0.877937071,0.999704933,-0.069850179,0.296587739,-0.747331606,0.176160569,-0.195542461,0.972633251,0.028857706,TE,SBC,1.028474649
Brett Seither,Georgia Tech,-2.28577832,2.517266309,-0.339330918,1.560399074,0.243390012,-0.28339031,-0.59824101,0.0219562,-0.082547867,-0.063298997,0.114124225,TE,ACC,1.028276379
Cole Boscia,California,-2.299591012,1.359793218,-0.564810586,1.028028111,0.276980673,-0.573963514,-0.551846247,-0.358629092,0.097556005,-2.174410006,0.265014084,WR,ACC,1.02821937
Payton Rhoades,Sacred Heart,-1.026050846,2.280649179,-0.181912458,-1.163070862,0.400863656,-0.913330082,0.053313408,-0.586331787,0.445755255,-1.228002563,0.317530229,WR,INDAA,1.02819699
Isaiah Thacker,Ball State,-2.023846006,-2.51408621,-0.640412552,-0.490750154,-0.752642469,0.984082741,0.294845178,-0.306376725,0.006693157,-1.695289398,0.063773267,WR,MAC,1.028184544
DJ Murray Jr.,Georgia State,-1.756590885,-0.576960095,0.129283126,-0.244616403,-0.26943928,0.22827543,0.482873948,-0.497878188,0.343973727,-0.527066251,0.188164132,RB,SBC,1.027940095
Marcus Brown,Stanford,-2.046277068,-0.060950213,-0.908252359,0.223620069,-0.122899352,0.147670084,-0.384777946,-0.050100943,-0.033746882,0.178105135,0.020901961,WR,ACC,1.027919741
Ben Prosper,Eastern Michigan,-1.277297617,0.30579871,0.046363344,-0.257400373,-0.251177973,0.099004882,0.2220639,-0.466310532,0.27682077,-1.040012355,0.168723636,WR,MAC,1.027901018
Roderick Robinson II,Georgia,-1.252732784,-1.363248182,-0.129389427,0.81965531,-0.566402091,0.286475247,0.009090929,-0.392265292,0.178728555,-1.450748985,0.126191283,RB,SEC,1.027683374
DJ Allen,UTSA,-1.875708696,1.824626061,-0.361556987,0.379936981,-0.028656507,0.07028376,-0.307562896,0.041890204,-0.083749939,0.3272469,0.025838649,WR,AAC,1.027633545
Jaren Randle,UTSA,-2.517159912,0.808253834,-0.770878695,1.372170495,-0.080417443,0.270132124,-0.642100862,0.208937005,-0.25698285,0.515284641,-0.035712912,WR,AAC,1.02755458
Elijah Aragon,Coastal Carolina,-1.973728663,0.25303719,-0.7210955,-0.258740689,0.118571265,-0.163966424,-0.508437747,-0.124654751,0.027487661,-0.226897859,0.208284488,WR,SBC,1.027206142
Kyle Washington,Georgia State,-2.304574344,-0.83081624,-0.802845358,-0.476076221,-0.045461371,0.209343556,-0.596843337,0.021454377,-0.092662099,0.265938738,0.199745882,WR,SBC,1.027151571
MJ Chirgwin,Alabama,-2.556649714,2.872534886,-0.442672523,2.95855588,0.364893074,-0.655236682,-0.684937817,-0.26038521,0.079400701,-1.268585336,0.136404587,WR,SEC,1.026992608
Teriq Mallory,Florida State,-3.00776626,5.136428292,-0.436891609,6.157434895,0.60136471,-0.956785206,-1.018426451,-0.034588813,-0.104869897,-1.536815522,0.147293195,WR,ACC,1.026961406
Ger-Cari Caldwell,Memphis,-2.160692315,-1.981040267,-1.269276197,-0.798462709,-0.271786855,0.430602304,-0.526438349,0.035609099,-0.153018224,-0.116418589,0.077058353,WR,AAC,1.026937196
Kyirin Heath,Southern Miss,-1.836309881,2.020957783,-0.335710124,0.160235437,0.100911669,-0.136831203,-0.325647637,-0.028654247,-0.032077637,0.005757902,0.088330271,TE,SBC,1.026809564
Griffin Reimer,NC State,-2.571087619,1.9525162,-0.827315836,3.379795322,-0.041810959,0.047942045,-0.681967508,0.110603691,-0.16953333,0.150022121,-0.024729489,TE,ACC,1.026775432
Kam Mikell,Colorado,-1.3131866,-2.907436965,-0.100727387,-0.529966744,1.997333285,1.207634313,-0.070629119,-0.88107891,-0.075157681,-0.994094683,0.09760343,WR,B12,1.026752388
Cameron Harpole,Arizona State,-2.153097199,-0.358408479,-0.79438639,-0.417303666,-0.079588434,0.178572308,-0.359522501,0.003656876,-0.087590374,0.179514153,0.040450552,TE,B12,1.026553283
Matt Byrnes,UNLV,-2.489379995,-0.091013429,-0.841209694,0.4429317,-0.113162669,0.350892454,-0.579842798,0.118808549,-0.179576809,0.456585051,0.09009466,TE,MWC,1.026192841
Cam Abshire,Oklahoma State,-2.216200492,-0.907425476,-0.841845073,-0.949249881,0.228964198,-0.409120321,-0.455545843,-0.360613738,0.128083324,-1.596602858,0.30308149,WR,B12,1.026179437
Thai Chiaokhiao-Bowman,UConn,-1.699435263,0.281291106,-0.610252326,0.145099794,-0.020376179,-0.051667335,-0.437617635,-0.056389748,0.045022746,0.742376975,0.082540419,WR,Ind,1.026139732
Kris Hughes,Louisville,-2.027645769,0.825504003,-0.668709452,0.518805633,0.058472059,-0.126872337,-0.491767945,-0.11298516,0.025382006,0.001003195,0.092308856,WR,ACC,1.025869154
Xavier Loyd,Missouri,-2.536837475,1.810166623,-0.718491008,2.570347423,0.254742267,-0.505614965,-0.797405519,-0.197898738,-0.037328412,-2.068767122,0.258115252,WR,SEC,1.025664202
Miller McCrumby,South Alabama,-2.126020342,0.457754093,-0.744287415,0.316110824,-0.156265171,0.3061708,-0.483764435,0.091377683,-0.170305609,0.119476274,0.048276802,TE,SBC,1.025462039
Travis Smith Jr.,Tennessee,-2.283189621,-1.348459471,-1.061499236,-0.455502144,-0.046784483,0.046517337,-0.569697988,-0.158533134,-0.023643925,-0.974295888,0.233324419,WR,SEC,1.02537754
Keron Milton,Georgia State,-2.589222481,1.21125427,-0.741311055,2.442466216,-0.075927157,0.187742512,-0.731562423,0.144071898,-0.201318707,0.255011766,0.05578383,WR,SBC,1.025063761
Jean Louis III,Akron,-1.780166498,-0.806573454,-0.943723181,-0.541376907,0.049334764,-0.094739094,-0.520114629,-0.118981157,0.107621868,0.687155556,0.23313708,WR,MAC,1.024582384
Censere Lee,Pittsburgh,-1.988698256,2.164150047,-0.200141748,0.715993021,0.194119772,-0.21710128,-0.525121656,-0.014417731,-0.013536694,0.418995322,0.13899948,WR,ACC,1.024502772
Jerand Bradley,Kansas State,-1.416882531,3.824481871,0.034271988,0.485454059,0.212289625,-0.395184252,-0.257985135,-0.059566505,0.005487935,-0.325883444,0.116633308,WR,B12,1.024301865
Jaylen Elder,UAB,-2.189982866,-2.156698966,-0.788298111,-0.802109165,-0.148077902,0.101070451,-0.225554489,-0.454379573,0.155163878,-1.857769879,0.249773334,WR,AAC,1.024145928
Keyan Burnett,Arizona,-2.131572532,-0.296668947,-0.826624823,-0.067601017,-0.179697813,0.309141401,-0.519711277,0.061706761,-0.158370607,0.061324415,0.041536929,TE,B12,1.02406706
Greg Spiller,Delaware,-1.079929841,-3.67823041,0.740699106,-0.320514439,0.233114489,0.726743825,0.393871504,-0.735523819,0.269062988,-0.913766389,0.106838595,RB,CUSA,1.023726039
Krosse Johnson,Arkansas,-2.581091174,0.202799201,-0.829906669,1.258796217,-0.169978997,0.40834431,-0.699803595,0.184342875,-0.242844505,0.631811129,-0.022539909,WR,SEC,1.023221277
Davis Dalton,Southern Miss,-2.267571231,2.584487488,-0.355479952,1.818228094,0.170010038,-0.161091249,-0.681263462,0.064143844,-0.1081911,0.16662743,0.130058381,WR,SBC,1.022405979
Adam Parks,New Mexico State,-2.638972031,1.409089121,-0.7295004,2.183567004,0.007014125,0.184437733,-0.785386538,0.185194533,-0.203280946,0.618958426,0.127886769,TE,CUSA,1.022378608
Branden Ganashamoorthy,Washington State,-2.228145933,-0.25958998,-0.930297625,0.229446703,-0.179588485,0.385007429,-0.527090225,0.135518018,-0.173546583,0.616455709,0.053602904,WR,PAC,1.022330948
Brandon Buckhaulter,UL Monroe,-2.013575577,0.123392324,0.222459158,0.791194039,-0.368003151,0.463762618,0.553977972,-0.529910068,0.328844475,-1.159063708,0.313117,WR,SBC,1.021673845
Brennan Ridley,Bowling Green,-2.304313991,-0.375140147,-0.264570422,-2.051703144,1.511755744,-0.301696421,-0.551619175,-0.435968596,0.191740106,0.569829211,0.577853267,WR,MAC,1.021369381
Tylor Latham,Air Force,-1.877208065,-2.108944612,-0.351071398,-0.834189641,-0.418002763,0.483976928,0.40836717,-0.490953263,0.287688889,-0.994139209,0.241293629,WR,MWC,1.021218886
Holden Staes,Indiana,-2.165760278,1.960498959,-0.456216326,1.152221744,-0.032208457,0.079127642,-0.400030367,0.083208048,-0.163723966,-0.073213864,-0.015023184,TE,B1G,1.021176688
Charles Taplin,Michigan State,-2.567151129,-0.421645567,-0.968356316,0.785022652,-0.259408546,0.539348883,-0.659947414,0.197835627,-0.279523937,0.370353914,-0.005186079,WR,B1G,1.021106496
Tyrell Henry,Wisconsin,-2.348624312,0.670350376,-0.679434785,0.91970399,-0.038135512,0.107891199,-0.530668101,0.06449456,-0.14954771,0.139896996,-0.014484193,WR,B1G,1.020955767
Bryce Bohanon,Tulane,-1.694068718,1.442046941,-0.448125501,-0.169013948,0.158261392,-0.290088523,-0.344789772,-0.151485298,0.07364088,-0.277310859,0.189409126,WR,AAC,1.020833447
Noah Fox-Flores,UCLA,-2.813642851,3.763758974,-0.537238386,5.097529025,0.056699385,-0.150187538,-0.655691951,0.109511486,-0.213041852,-0.619102973,-0.03768037,TE,B1G,1.020758191
Sidney Mbanasor,Old Dominion,-2.106361853,0.673470942,-0.816142424,0.886791376,0.179984171,-0.461207492,-0.64325661,-0.326802875,0.094005561,-1.880325319,0.277201026,WR,SBC,1.020603247
Jordan Smart,Arkansas State,-2.437121145,0.984389782,-0.568005434,0.760341067,0.092929992,0.010850309,-0.645653097,0.004303148,-0.077160149,0.148200474,0.170080007,WR,SBC,1.019956422
Brendan Jenkins,South Alabama,-2.124379033,1.046716564,-0.617887736,0.445573203,0.084144113,-0.026403572,-0.469068024,0.034117125,-0.068187903,0.222878654,0.182854334,WR,SBC,1.019781723
Isaiah Rudison,New Mexico State,-1.597549952,-1.967591592,0.675740957,0.176933836,-0.311146754,0.124368656,0.408876112,-0.593655815,0.439155446,-0.413662804,0.226999076,RB,CUSA,1.019683368
Marlion Jackson,Louisiana Tech,-1.544284061,2.610253447,0.359652814,0.31658121,0.175043394,-0.291425311,-0.107540704,-0.259411575,0.144909839,-0.40989332,0.139319508,WR,CUSA,1.018985799
Jordon Harris,Missouri,-2.508631033,0.209567426,-0.806507152,0.801524274,-0.191443109,0.551654,-0.671765257,0.306739907,-0.304195491,1.17556259,0.010463315,TE,SEC,1.018880546
Dekel Crowdus,Wisconsin,-2.006539921,1.890925354,-0.318922728,0.585545373,-0.118216767,0.245025344,-0.46551183,0.122890673,-0.205837272,-0.142596167,0.071743502,WR,B1G,1.018365397
Jerome Bettis Jr.,Notre Dame,-2.531479742,0.983076089,-0.938720785,2.41016446,-0.122939113,0.193256204,-0.657935456,0.120670362,-0.209171749,0.001436913,-0.032952353,WR,Ind,1.017974196
Cameron Flowers,Western Kentucky,-1.952492917,0.994725704,-0.533754375,0.264384457,-0.044484057,0.084400046,-0.428208145,0.021153715,-0.077769279,0.302190332,0.039104737,WR,CUSA,1.017534519
Malik Leverett,East Carolina,-2.342753565,-1.637662494,-1.096600646,-0.459817873,-0.258290315,0.457007394,-0.611559094,0.05586845,-0.18750471,-0.186555755,0.103801563,WR,AAC,1.017472016
Jamai East,Oregon State,-2.175586669,0.51380714,-0.665659669,1.105877031,-0.072591949,0.20070508,-0.650936378,0.145473441,-0.122205188,1.279830222,0.036021782,WR,PAC,1.017464473
Blake Smith,Texas State,-2.310262683,1.313619997,-0.659591267,1.455929124,-0.050344656,0.166222371,-0.627855733,0.141155088,-0.202494529,0.081120826,0.085174058,TE,SBC,1.017447597
Izaiah Hartrup,Ole Miss,-2.305049757,0.88632068,-0.808995866,1.40646061,0.243346879,-0.657958725,-0.554232182,-0.413848945,0.096448801,-2.757788794,0.174281084,WR,SEC,1.017229546
Caleb Cunningham,Ole Miss,-2.716071406,0.010027082,-0.734760083,0.572666355,0.021292307,0.240151491,-0.856698312,0.116416509,-0.18299241,0.286528749,0.248075735,WR,SEC,1.017215903
Reis Stocksdale,Bowling Green,-2.042948046,-1.483807389,-1.119632026,-0.372574477,0.980509215,1.171202321,-0.454988067,-0.044936853,-0.370076329,0.593048323,0.032541173,WR,MAC,1.017149121
Godspower Nwawuihe,Army,-0.78759538,-3.174656008,1.810455698,0.428739424,-0.984936449,0.87601777,1.070445777,-0.597600558,0.377036594,-0.610814716,-0.01025987,QB,AAC,1.016722219
Dante Daniels,NC State,-2.468839203,2.520276912,-0.469527564,2.562753883,0.021339558,0.045778867,-0.625774348,0.137780137,-0.191472206,-0.126658184,0.126511532,TE,ACC,1.016430224
Elijah Faulkner,Massachusetts,-1.800844752,-3.485056763,-0.174952175,-0.726053609,0.108666704,-0.524437868,-0.3725674,-0.661567991,0.505124977,0.08293613,0.203333054,RB,MAC,1.016371858
Sean Wilson,Florida Atlantic,-2.092087865,-0.831337105,-0.825319268,-0.627440483,0.022505252,-0.060332371,-0.450205839,-0.206117125,0.08640204,-0.11913386,0.160776798,WR,AAC,1.016278214
Kelby Valsin,Texas Tech,-2.582075266,1.198176385,-0.738096229,2.057866906,-0.179489181,0.467348169,-0.65268976,0.256444,-0.244831777,1.194717088,-0.008434873,WR,B12,1.01620751
Matt Long,Air Force,-2.037851347,-2.080362875,-0.500973958,0.147591492,-1.015212794,1.273174636,0.753721532,-0.44355391,0.222970513,-1.083838745,0.159981637,WR,MWC,1.016206051
Jyron Waiters,East Carolina,-2.068536036,-0.947387495,-0.966042802,-0.404641242,-0.079693407,0.160021715,-0.515231691,-0.037540741,-0.017142283,0.512722769,0.126968152,WR,AAC,1.016072055
Dan Villari,Syracuse,-0.994120323,0.050822418,-1.039296112,1.105936372,-0.41463851,0.070108383,-0.709971995,-0.105225304,-0.058176179,-1.237718004,0.055284891,TE,ACC,1.01604348
Cooper Eldridge,UL Monroe,-2.381882874,0.052046451,-0.854858807,1.08437115,-0.119267903,0.250523947,-0.69779549,0.087950671,-0.156166507,0.275162835,0.101891708,TE,SBC,1.015961355
Dom Henry,Florida Atlantic,-1.070777125,3.315050243,0.228154166,-1.064233537,0.487626789,-0.967628314,0.03109231,-0.463406226,0.344774954,-1.156422108,0.287235794,WR,AAC,1.015951447
Lucas Farrington,Jacksonville State,-2.029727652,-1.467387375,-0.563025999,-0.140073485,-0.041507307,-0.005151694,-0.586821676,-0.131794682,-0.004640949,-0.121254319,0.048740457,RB,CUSA,1.015944735
Dayton Howard,Iowa,-2.204430573,2.303431255,-0.452856149,1.648403893,0.153079703,-0.156484348,-0.568588424,0.034598983,-0.073933787,0.268852058,0.1039568,WR,B1G,1.015805191
Drew Biber,Minnesota,-2.235378733,0.216454961,-0.736807536,0.29438756,-0.025520039,0.107393323,-0.541957969,0.077642269,-0.162759933,0.0600515,0.016616483,TE,B1G,1.015010402
Kyion Grayes,California,-2.382955329,-0.489410696,-0.974028042,0.47308155,0.030013191,-0.10812267,-0.735839093,-0.114454699,-0.116935545,-1.766346277,0.238029934,WR,ACC,1.014913212
Mekhi Mews,Houston,-2.054184327,-0.284104907,-0.69601304,-0.874678419,0.027750713,-0.039297248,-0.288634129,-0.163727205,0.027932223,-0.350886853,0.095380278,WR,B12,1.01488796
Shaun Terry II,Missouri,-2.690180767,2.20099443,-0.782950354,3.451172216,-0.016501417,0.09975732,-0.72580962,0.148011548,-0.197296456,0.193570501,0.039663449,WR,SEC,1.014868035
Luke McLaughlin,Boston College,-2.31566215,0.76516855,-0.681970004,1.091313756,-0.026856358,0.195011044,-0.61160451,0.111296332,-0.096734773,1.231035459,0.06977668,WR,ACC,1.014778643
Rod Gibbs,South Alabama,-2.228535552,0.835857014,-0.826396261,1.371587777,-0.211694038,0.305005724,-0.502462361,0.038530622,-0.126576971,0.078531795,0.022174187,TE,SBC,1.013803873
Chris Edmonds,Bowling Green,-1.887167948,-2.836179671,-0.555660485,-0.554020688,-0.722705179,0.837507542,0.263462728,-0.328574147,0.103881352,-0.863093376,0.0408445,RB,MAC,1.013478645
Levi Wentz,Kansas,-1.824346742,2.572829486,-0.13266064,0.456008769,0.491916857,-0.719286609,-0.528339243,-0.182843638,0.150310087,-0.046293497,0.296574673,WR,B12,1.013369303
Leyton Cure,Kansas,-2.56519442,4.40041798,-0.314345692,4.170596543,0.473637006,-0.783188513,-0.787274484,-0.154167699,0.008124325,-1.468035166,0.268439316,TE,B12,1.01317788
Courtney Crutchfield,Arkansas,-2.635612883,0.254576932,-0.714509184,0.638149887,0.027364277,0.245411637,-0.788563138,0.155778719,-0.18439368,0.740717161,0.182346714,WR,SEC,1.012840691
Ty Yocum,Merrimack,-2.369522961,-1.25878285,-0.946117114,-0.441582767,-0.061719771,0.178937298,-0.737655467,0.038393462,-0.179408778,-0.474320899,0.161270706,TE,INDAA,1.012567979
Eric Weatherly,Ball State,-0.811603883,-1.642984904,0.471095213,1.184297015,-1.428251754,1.425987462,1.796429957,-0.802843543,0.656436011,-1.388604656,0.416467002,WR,MAC,1.01232257
Jambres Dubar,Boise State,-1.399789606,-2.331868478,0.181874507,0.294519229,-0.861696648,0.87674391,0.344157731,-0.240902593,0.100284499,-0.560946151,0.099294698,RB,MWC,1.012204246
Christian Vaughn,Hawai'i,-1.543143607,-1.992281685,0.252811454,0.550751606,-0.931494686,0.991613647,0.538384849,-0.348870458,0.13577093,-1.310244865,0.147684227,RB,MWC,1.012063356
Daejon Reynolds,UNLV,-1.282772413,3.367972126,-0.027601306,-0.174357312,0.24279449,-0.501798762,-0.237515358,-0.206449924,0.094756087,-1.000925596,0.238545056,WR,MWC,1.01200095
Cole Rusk,Illinois,-1.655470901,1.975778249,-0.463342932,0.33704445,0.142115302,-0.377681105,-0.346949783,-0.237085616,0.092431224,-1.085515434,0.197291693,TE,B1G,1.011973792
Eric Holley,Toledo,-2.108960304,0.844095668,-0.576994233,0.224192128,-0.00651453,0.137936773,-0.448154623,0.070513395,-0.083634555,0.775051402,0.080447818,WR,MAC,1.01178524
Cade Conley,Western Michigan,-2.101257097,0.700050247,-0.544242785,0.267563915,-0.07003879,0.120679674,-0.36640402,-0.001879943,-0.078751525,0.17661669,-0.005666274,TE,MAC,1.011681453
Joseph Griffin Jr.,Wisconsin,-2.203256352,0.427151475,-0.673354004,0.389561792,-0.089389822,0.203252088,-0.426863111,0.054558115,-0.104509787,0.291310748,0.093081435,WR,B1G,1.011428331
Michael Valentino,Florida Atlantic,-2.280877645,-3.384317306,-1.446244453,-1.806567622,-0.566747689,0.892794015,-0.462649967,0.114130212,-0.315785139,-0.572692623,-0.040195691,QB,AAC,1.010942798
Za'Ron Collins,James Madison,-2.267594668,1.401263558,-0.680133532,1.179664551,0.269503003,-0.60367665,-0.573722702,-0.357005794,0.061877641,-2.7458194,0.307999361,WR,SBC,1.010836369
Matthew Maxey,Kent State,-2.497602578,-0.234146661,-1.047512843,0.872246282,-0.201563584,0.452811222,-0.633734341,0.158408877,-0.206769266,0.595136025,0.045189174,WR,MAC,1.010757477
Sam Phillips,Iowa,-1.628151735,2.425877113,-0.271389758,0.367526874,0.148659757,-0.216839564,-0.595948335,-0.038370646,-0.038056709,-0.557403635,0.307330194,WR,B1G,1.010652605
Luka Gilbert,Miami,-2.50936279,-0.192120178,-0.807805615,0.098382163,0.013363131,0.163850239,-0.673056514,-0.056951053,-0.015773203,-0.085433501,0.390004675,TE,ACC,1.010393688
Marvin Sims,Western Kentucky,-2.055500669,-0.088069613,-0.902309409,0.879262891,-0.07407013,0.018454519,-0.544662316,-0.032277684,-0.032322725,0.134032192,0.076512237,WR,CUSA,1.010186187
Jadon Porter,Baylor,-2.202140334,0.948924515,-0.680823607,1.022135571,-0.174135827,0.404207106,-0.487893526,0.206819567,-0.180208031,1.285642354,-0.014279574,WR,B12,1.010093376
