iter	GammaRMSEMetric
159	2.6000076
160	2.598802279
161	2.595627991
162	2.592702123
163	2.590059171
164	2.586506164
165	2.583942856
166	2.582820396
167	2.580685412
168	2.579825773
169	2.57790807
170	2.575768848
171	2.572405869
172	2.57155284
173	2.568913185
174	2.565774506
175	2.563434575
176	2.560398775
177	2.557203751
178	2.555865783
179	2.552861348
180	2.551782103
181	2.549848293
182	2.548632709
183	2.547458431
184	2.546152384
185	2.544173673
186	2.541413799
187	2.540156064
188	2.536738678
189	2.534199525
190	2.530834873
191	2.529591909
192	2.526182003
193	2.524402871
194	2.524044199
195	2.520160842
196	2.518762966
197	2.51557831
198	2.513328756
199	2.513307271
200	2.510019766
201	2.507576749
202	2.506871471
203	2.505140655
204	2.502190455
205	2.499644426
206	2.49927816
207	2.497028326
208	2.493193751
209	2.491894829
210	2.489334319
211	2.486552314
212	2.485122131
213	2.483078852
214	2.482095267
215	2.478866375
216	2.478360758
217	2.477759491
218	2.477251091
219	2.475873239
220	2.472807538
221	2.470550957
222	2.469862443
223	2.469149787
224	2.468594843
225	2.466848736
226	2.466777909
227	2.464360206
228	2.461379475
229	2.459521371
230	2.459324339
231	2.458862591
232	2.457922799
233	2.45543451
234	2.453772379
235	2.453539425
236	2.451641195
237	2.45121037
238	2.448148631
239	2.447586899
240	2.447114042
241	2.445329119
242	2.443330731
243	2.443087073
244	2.442619593
245	2.441101383
246	2.439402922
247	2.438063612
248	2.436955085
249	2.435643702
250	2.433822339
251	2.433116097
252	2.43217428
253	2.428851236
254	2.428642254
255	2.427770029
256	2.427156265
257	2.426084165
258	2.423717879
259	2.42233201
260	2.420365629
261	2.419729494
262	2.418676198
263	2.417560232
264	2.41426074
265	2.411660064
266	2.409632431
267	2.408507212
268	2.408206302
269	2.406150887
270	2.404186835
271	2.40254727
272	2.400823382
273	2.39975335
274	2.397013015
275	2.395477768
276	2.395397272
277	2.39389406
278	2.391878663
279	2.391519986
280	2.391346101
281	2.391013648
282	2.387776782
283	2.385565596
284	2.383789209
285	2.382350343
286	2.379372924
287	2.378770055
288	2.376672105
289	2.374799127
290	2.372334014
291	2.370597808
292	2.369125092
293	2.367080316
294	2.36693446
295	2.366375966
296	2.363773292
297	2.363351631
298	2.362505378
299	2.362502213
300	2.362269716
301	2.361872927
302	2.359585255
303	2.358486615
304	2.358003946
305	2.355708032
306	2.355516328
307	2.35512306
308	2.353725356
309	2.351406997
310	2.349938615
311	2.347887199
312	2.345483607
313	2.345233128
314	2.345216019
315	2.344545526
316	2.343778652
317	2.343131202
318	2.342789911
319	2.340974108
320	2.340232186
321	2.338339092
322	2.338235153
323	2.337996863
324	2.337746785
325	2.337120843
326	2.335772592
327	2.33379991
328	2.332858093
329	2.331595949
330	2.330038126
331	2.327087466
332	2.326787614
333	2.326498297
334	2.324731524
335	2.323056043
336	2.322728811
337	2.321993033
338	2.321352311
339	2.32131901
340	2.31926008
341	2.317505161
342	2.317257674
343	2.316823014
344	2.314741093
345	2.314412029
346	2.31242419
347	2.310519407
348	2.310324581
349	2.3101866
350	2.308453146
351	2.308132331
352	2.306438608
353	2.306285807
354	2.306061413
355	2.30503335
356	2.303221294
357	2.302071817
358	2.300929424
359	2.298269174
360	2.298136276
361	2.297843438
362	2.296123291
363	2.294947181
364	2.292970922
365	2.292925145
366	2.292750571
367	2.291705058
368	2.29034749
369	2.288391253
370	2.288354721
371	2.28818472
372	2.28694957
373	2.285852944
374	2.284095885
375	2.283815725
376	2.283201632
377	2.281380627
378	2.281279856
379	2.28115638
380	2.280922891
381	2.279281487
382	2.277996278
383	2.275372202
384	2.27476584
385	2.273023037
386	2.272742919
387	2.271975624
388	2.270761679
389	2.270439255
390	2.268761613
391	2.268051765
392	2.266254976
393	2.266127338
394	2.266033182
395	2.266003494
396	2.264792419
397	2.264667026
398	2.264609682
399	2.264295111
400	2.262425932
401	2.262418222
402	2.262119187
403	2.261159981
404	2.260958219
405	2.260556863
406	2.259859482
407	2.259744148
408	2.259550492
409	2.258652929
410	2.258429811
411	2.258255367
412	2.257654628
413	2.257604191
414	2.256694179
415	2.25518739
416	2.254873367
417	2.25345336
418	2.253369036
419	2.252772066
420	2.251205672
421	2.25062287
422	2.250519182
423	2.250436952
424	2.249876494
425	2.248181421
426	2.247134536
427	2.245242702
428	2.244393521
429	2.243264372
430	2.243173153
431	2.243006032
432	2.241255047
433	2.239373187
434	2.238816744
435	2.238698629
436	2.236838502
437	2.234626705
438	2.233216624
439	2.233161976
440	2.232078623
441	2.231535181
442	2.231282357
443	2.231181502
444	2.230064208
445	2.228442683
446	2.227468147
