iter	Passed	Remaining
589	2930	7004
590	2934	6996
591	2938	6989
592	2942	6981
593	2945	6971
594	2948	6963
595	2952	6955
596	2958	6951
597	2962	6945
598	2968	6942
599	2972	6936
600	2977	6930
601	2980	6921
602	2984	6913
603	2987	6905
604	2991	6896
605	2994	6888
606	2998	6880
607	3001	6872
608	3005	6863
609	3008	6855
610	3011	6847
611	3015	6839
612	3019	6831
613	3022	6823
614	3026	6815
615	3029	6807
616	3033	6799
617	3037	6791
618	3040	6783
619	3044	6776
620	3047	6767
621	3050	6758
622	3053	6750
623	3057	6742
624	3060	6733
625	3063	6724
626	3067	6716
627	3070	6707
628	3073	6699
629	3077	6691
630	3080	6682
631	3083	6674
632	3087	6666
633	3090	6659
634	3094	6651
635	3097	6644
636	3101	6635
637	3104	6628
638	3108	6620
639	3111	6612
640	3115	6605
641	3118	6597
642	3121	6588
643	3125	6581
644	3129	6574
645	3133	6566
646	3136	6558
647	3139	6550
648	3142	6541
649	3145	6533
650	3148	6524
651	3152	6516
652	3155	6508
653	3158	6500
654	3161	6492
655	3165	6484
656	3168	6476
657	3171	6468
658	3174	6460
659	3178	6452
660	3181	6444
661	3184	6436
662	3188	6429
663	3191	6421
664	3196	6417
665	3200	6410
666	3203	6402
667	3207	6394
668	3210	6387
669	3213	6379
670	3217	6372
671	3220	6364
672	3223	6356
673	3227	6349
674	3230	6342
675	3234	6334
676	3237	6327
677	3241	6320
678	3245	6313
679	3250	6309
680	3258	6310
681	3264	6309
682	3273	6311
683	3282	6314
684	3290	6317
685	3299	6319
686	3306	6320
687	3313	6318
688	3323	6323
689	3331	6324
690	3338	6324
691	3346	6325
692	3352	6323
693	3358	6320
694	3363	6315
695	3366	6306
696	3369	6299
697	3373	6292
698	3377	6286
699	3382	6280
700	3386	6274
701	3389	6266
702	3393	6260
703	3397	6254
704	3400	6246
705	3404	6239
706	3408	6233
707	3413	6229
708	3417	6223
709	3420	6214
710	3424	6207
711	3428	6202
712	3432	6196
713	3437	6190
714	3441	6184
715	3444	6177
716	3448	6170
717	3452	6165
718	3456	6158
719	3459	6150
720	3462	6142
721	3466	6135
722	3470	6130
723	3474	6122
724	3477	6115
725	3481	6109
726	3484	6101
727	3487	6093
728	3491	6086
729	3494	6080
730	3499	6075
731	3502	6067
732	3506	6060
733	3510	6055
734	3515	6051
735	3520	6045
736	3523	6037
737	3526	6030
738	3530	6024
739	3534	6017
740	3537	6010
741	3540	6002
742	3545	5998
743	3553	5999
744	3556	5991
745	3559	5983
746	3562	5975
747	3565	5967
748	3568	5960
749	3571	5953
750	3575	5946
751	3578	5939
752	3582	5932
753	3586	5926
754	3589	5918
755	3592	5911
756	3595	5904
757	3598	5896
758	3601	5889
759	3605	5882
