iter	GammaRMSEMetric
1663	2.037644205
1664	2.037411616
1665	2.037464265
1666	2.037430964
1667	2.037397808
1668	2.037361138
1669	2.03720964
1670	2.037187475
1671	2.036951357
1672	2.036280772
1673	2.036032099
1674	2.035910579
1675	2.035869756
1676	2.035642583
1677	2.035626103
1678	2.035621471
1679	2.035268617
1680	2.035295023
1681	2.03507147
1682	2.034817393
1683	2.034656256
1684	2.034401573
1685	2.034348375
1686	2.034004313
1687	2.033897334
1688	2.033196825
1689	2.03304666
1690	2.033031594
1691	2.032815089
1692	2.032665597
1693	2.032629091
1694	2.032592634
1695	2.032375968
1696	2.032259212
1697	2.03215852
1698	2.031920912
1699	2.031669316
1700	2.031660797
1701	2.031654386
1702	2.031516323
1703	2.031451061
1704	2.031117118
1705	2.030504971
1706	2.030280072
1707	2.030141272
1708	2.029625927
1709	2.029513011
1710	2.029327657
1711	2.029280866
1712	2.029302965
1713	2.028379466
1714	2.028131024
1715	2.028027985
1716	2.028013515
1717	2.027767223
1718	2.027734156
1719	2.027745738
1720	2.027294492
1721	2.027201787
1722	2.026614701
1723	2.026489856
1724	2.026398991
1725	2.026326895
1726	2.026037623
1727	2.026065535
1728	2.025757529
1729	2.025376733
1730	2.025015412
1731	2.025008997
1732	2.024738418
1733	2.024696542
1734	2.024664503
1735	2.024560378
1736	2.024169793
1737	2.024194709
1738	2.024114649
1739	2.02406102
1740	2.023515774
1741	2.023031356
1742	2.022615105
1743	2.022348506
1744	2.022228515
1745	2.02195533
1746	2.021922408
1747	2.021936211
1748	2.02178383
1749	2.021782339
1750	2.021608326
1751	2.02081776
1752	2.020869785
1753	2.020466231
1754	2.020266839
1755	2.020149052
1756	2.019556811
1757	2.018942975
1758	2.018943036
1759	2.018764906
1760	2.018321087
1761	2.018167891
1762	2.018164805
1763	2.018154562
1764	2.018109107
1765	2.01801633
1766	2.017728811
1767	2.017664104
1768	2.017632028
1769	2.017120274
1770	2.017132294
1771	2.016999854
1772	2.016479348
1773	2.016263373
1774	2.015766616
1775	2.015523205
1776	2.014921984
1777	2.01486528
1778	2.01484694
1779	2.014866321
1780	2.014843494
1781	2.014736882
1782	2.014470455
1783	2.013930641
1784	2.013377611
1785	2.013158522
1786	2.01277673
1787	2.012182416
1788	2.011810278
1789	2.011492452
1790	2.011348855
1791	2.011184618
1792	2.011044064
1793	2.010729695
1794	2.010744139
1795	2.010285177
1796	2.009909248
1797	2.009580814
1798	2.009247736
1799	2.009234207
1800	2.008905407
1801	2.008634615
1802	2.008463998
1803	2.008157895
1804	2.007595269
1805	2.007100393
1806	2.00704074
1807	2.006549796
1808	2.006541573
1809	2.006579876
1810	2.006258914
1811	2.006156871
1812	2.006011602
1813	2.00547568
1814	2.005227884
1815	2.005079131
1816	2.004772936
1817	2.004718528
1818	2.004524463
1819	2.004020675
1820	2.003826396
1821	2.003777499
1822	2.003692816
1823	2.003501283
1824	2.003143436
1825	2.003080857
1826	2.002783511
1827	2.002764066
1828	2.00277832
