iter	Passed	Remaining
884	3126	3939
885	3128	3932
886	3129	3926
887	3130	3920
888	3132	3914
889	3133	3908
890	3135	3902
891	3136	3895
892	3137	3889
893	3139	3883
894	3140	3877
895	3142	3871
896	3144	3867
897	3146	3861
898	3147	3855
899	3149	3849
900	3152	3844
901	3154	3839
902	3155	3834
903	3157	3828
904	3160	3823
905	3162	3818
906	3164	3813
907	3166	3808
908	3168	3802
909	3170	3797
910	3171	3791
911	3173	3785
912	3174	3779
913	3177	3775
914	3180	3771
915	3181	3765
916	3183	3759
917	3184	3753
918	3186	3747
919	3187	3742
920	3189	3736
921	3190	3730
922	3192	3724
923	3193	3719
924	3195	3713
925	3196	3707
926	3198	3701
927	3199	3696
928	3201	3690
929	3202	3684
930	3204	3678
931	3205	3673
932	3207	3667
933	3208	3662
934	3210	3656
935	3211	3650
936	3213	3645
937	3214	3639
938	3216	3634
939	3217	3628
940	3219	3622
941	3220	3617
942	3222	3611
943	3223	3606
944	3225	3600
945	3226	3595
946	3228	3590
947	3232	3586
948	3234	3581
949	3236	3576
950	3238	3572
951	3239	3566
952	3240	3560
953	3242	3554
954	3243	3549
955	3245	3543
956	3246	3538
957	3247	3532
958	3249	3527
959	3250	3521
960	3251	3515
961	3253	3510
962	3254	3504
963	3255	3498
964	3257	3493
965	3258	3487
966	3259	3482
967	3261	3476
968	3262	3471
969	3263	3465
970	3264	3459
971	3266	3454
972	3267	3449
973	3269	3443
974	3270	3438
975	3271	3432
976	3272	3427
977	3274	3421
978	3275	3416
979	3276	3410
980	3278	3405
981	3279	3399
982	3280	3394
983	3281	3388
984	3283	3383
985	3284	3377
986	3286	3372
987	3287	3367
988	3288	3362
989	3290	3356
990	3291	3351
991	3292	3346
992	3294	3340
993	3295	3335
994	3297	3330
995	3298	3325
996	3300	3319
997	3301	3314
998	3303	3310
999	3306	3306
1000	3309	3302
1001	3310	3297
1002	3312	3292
1003	3316	3289
1004	3320	3287
1005	3324	3284
1006	3327	3281
1007	3330	3277
1008	3331	3272
1009	3333	3267
1010	3334	3262
1011	3336	3257
1012	3337	3252
1013	3340	3248
1014	3342	3243
1015	3344	3238
1016	3345	3233
1017	3346	3228
1018	3349	3224
1019	3351	3220
1020	3353	3215
1021	3354	3210
1022	3355	3205
1023	3357	3200
1024	3359	3195
1025	3362	3192
1026	3364	3187
1027	3367	3183
1028	3368	3178
1029	3370	3173
1030	3371	3168
1031	3373	3163
1032	3374	3158
1033	3375	3153
1034	3377	3148
1035	3379	3144
1036	3380	3139
1037	3382	3134
1038	3383	3129
1039	3385	3124
1040	3387	3120
1041	3391	3117
1042	3393	3113
1043	3396	3110
1044	3398	3105
1045	3399	3100
1046	3401	3095
1047	3402	3091
1048	3404	3086
1049	3406	3082
1050	3408	3077
1051	3411	3074
1052	3414	3070
1053	3415	3065
1054	3418	3061
1055	3419	3056
1056	3420	3052
1057	3422	3047
1058	3423	3042
1059	3424	3037
1060	3426	3032
1061	3427	3027
1062	3431	3024
1063	3433	3020
1064	3434	3015
1065	3435	3010
1066	3437	3005
1067	3438	3000
1068	3439	2995
1069	3441	2990
1070	3442	2986
1071	3443	2981
1072	3445	2976
1073	3446	2971
1074	3447	2966
1075	3449	2961
1076	3450	2957
1077	3451	2952
1078	3453	2947
1079	3454	2942
1080	3455	2938
1081	3457	2933
1082	3458	2928
1083	3459	2923
1084	3461	2918
1085	3462	2914
1086	3463	2909
1087	3466	2906
1088	3468	2901
1089	3471	2898
1090	3473	2894
1091	3475	2889
1092	3477	2886
1093	3480	2882
1094	3483	2878
1095	3488	2877
1096	3491	2874
1097	3493	2869
1098	3494	2865
1099	3500	2863
1100	3507	2863
1101	3514	2864
1102	3519	2862
1103	3526	2861
1104	3529	2858
1105	3532	2855
1106	3536	2852
1107	3542	2851
1108	3545	2848
1109	3549	2845
1110	3550	2841
1111	3552	2836
1112	3555	2833
1113	3557	2829
1114	3559	2824
1115	3560	2820
1116	3562	2816
1117	3563	2811
1118	3565	2806
1119	3567	2802
1120	3568	2798
1121	3570	2793
1122	3571	2789
1123	3576	2787
1124	3579	2784
1125	3584	2782
1126	3586	2778
1127	3587	2773
1128	3591	2770
1129	3593	2767
1130	3595	2762
1131	3597	2758
1132	3598	2754
1133	3600	2749
1134	3602	2745
1135	3603	2740
1136	3604	2735
1137	3605	2731
1138	3607	2726
1139	3608	2722
1140	3610	2717
1141	3611	2713
1142	3612	2708
1143	3614	2704
1144	3616	2700
1145	3619	2697
1146	3622	2693
1147	3623	2689
1148	3626	2685
1149	3627	2681
1150	3630	2678
1151	3634	2675
1152	3636	2671
1153	3637	2666
1154	3639	2662
1155	3640	2657
1156	3641	2653
1157	3643	2649
1158	3644	2644
1159	3646	2640
1160	3647	2635
1161	3648	2631
1162	3650	2626
1163	3651	2622
1164	3652	2618
1165	3654	2613
1166	3655	2609
1167	3656	2604
1168	3658	2600
1169	3659	2596
1170	3661	2592
1171	3663	2588
1172	3664	2583
1173	3666	2579
1174	3667	2575
1175	3668	2570
1176	3670	2566
1177	3671	2562
1178	3673	2557
1179	3674	2553
1180	3677	2550
1181	3678	2545
1182	3680	2541
1183	3681	2537
1184	3682	2532
1185	3684	2528
1186	3685	2524
1187	3686	2520
1188	3688	2515
1189	3689	2511
1190	3691	2507
1191	3692	2503
1192	3694	2498
1193	3695	2494
1194	3696	2490
1195	3698	2486
1196	3699	2481
1197	3700	2477
1198	3702	2473
1199	3703	2469
1200	3707	2466
1201	3708	2462
1202	3710	2458
1203	3711	2454
1204	3713	2450
1205	3715	2446
1206	3718	2443
1207	3719	2438
1208	3721	2434
1209	3723	2430
1210	3724	2426
1211	3726	2422
1212	3729	2419
1213	3733	2416
1214	3734	2412
1215	3738	2410
1216	3742	2407
1217	3743	2403
1218	3745	2399
1219	3746	2395
1220	3748	2391
1221	3749	2387
1222	3751	2383
1223	3752	2379
1224	3754	2375
1225	3755	2371
1226	3757	2366
1227	3758	2362
1228	3759	2358
1229	3761	2354
1230	3762	2350
1231	3764	2346
1232	3765	2342
1233	3767	2338
1234	3770	2335
1235	3772	2331
1236	3773	2327
1237	3777	2324
1238	3778	2320
1239	3780	2316
1240	3783	2313
1241	3785	2310
1242	3786	2306
1243	3788	2302
1244	3793	2300
1245	3795	2296
1246	3796	2292
1247	3797	2288
1248	3799	2284
1249	3802	2281
1250	3803	2277
1251	3806	2274
1252	3809	2271
1253	3813	2268
1254	3815	2265
1255	3817	2261
1256	3820	2258
1257	3823	2255
1258	3825	2251
1259	3826	2247
1260	3827	2243
1261	3829	2239
1262	3830	2235
1263	3832	2231
1264	3833	2227
1265	3835	2223
1266	3836	2219
1267	3838	2215
1268	3839	2211
1269	3841	2208
1270	3842	2204
1271	3844	2200
1272	3846	2196
1273	3847	2192
1274	3849	2188
1275	3850	2184
1276	3851	2180
1277	3853	2176
1278	3854	2173
1279	3856	2169
1280	3857	2165
1281	3859	2161
1282	3860	2157
1283	3862	2154
1284	3864	2150
1285	3865	2146
1286	3867	2142
1287	3869	2138
1288	3870	2135
1289	3875	2132
1290	3876	2129
1291	3881	2126
1292	3883	2123
1293	3886	2120
1294	3887	2116
1295	3890	2113
1296	3892	2109
1297	3899	2108
1298	3901	2105
1299	3903	2101
1300	3905	2098
1301	3906	2094
1302	3908	2090
1303	3909	2086
1304	3910	2082
1305	3912	2079
1306	3913	2075
1307	3915	2071
1308	3916	2067
1309	3921	2065
1310	3923	2061
1311	3924	2058
1312	3926	2054
1313	3927	2050
1314	3928	2046
1315	3930	2042
1316	3931	2038
1317	3933	2035
1318	3935	2031
1319	3936	2027
1320	3938	2024
1321	3940	2020
1322	3941	2017
1323	3943	2013
1324	3944	2009
1325	3945	2005
1326	3947	2001
1327	3948	1998
1328	3950	1994
1329	3953	1991
1330	3955	1988
1331	3959	1985
1332	3960	1981
1333	3963	1978
1334	3965	1975
1335	3968	1972
1336	3970	1968
1337	3974	1966
1338	3975	1962
1339	3977	1959
1340	3978	1955
1341	3980	1951
1342	3982	1948
1343	3983	1944
1344	3985	1940
1345	3986	1936
1346	3987	1933
1347	3989	1929
1348	3991	1926
1349	3994	1923
1350	3996	1919
1351	3997	1916
1352	3999	1912
1353	4001	1909
1354	4005	1906
1355	4007	1903
1356	4008	1899
1357	4011	1896
1358	4013	1893
1359	4015	1889
1360	4017	1886
1361	4023	1884
1362	4025	1881
1363	4030	1879
1364	4035	1877
1365	4039	1874
1366	4042	1871
1367	4046	1869
1368	4048	1865
1369	4052	1863
1370	4056	1861
1371	4060	1858
1372	4061	1854
1373	4067	1853
1374	4070	1850
1375	4072	1847
1376	4077	1844
1377	4080	1841
1378	4082	1838
1379	4084	1834
1380	4085	1831
1381	4087	1827
1382	4089	1824
